invoice_id,customer_ref,invoice_date,amount_usd,status,currency
in_000011030,cus_000000500902,2026-06-20,1283.54,paid,USD
in_000011031,cus_000000500902,2026-07-20,1088.94,paid,USD
in_000011032,cus_000000500902,2026-08-17,1107.42,refunded,USD
in_000011033,cus_000000500903,2025-07-04,308.68,paid,USD
in_000011034,cus_000000500903,2025-07-31,300.54,paid,USD
in_000011035,cus_000000500903,2025-08-29,323.48,paid,USD
in_000011036,cus_000000500903,2025-09-30,324.54,paid,USD
in_000011037,cus_000000500903,2025-11-02,291.82,paid,USD
in_000011038,cus_000000500903,2025-12-02,309.04,paid,USD
in_000011039,cus_000000500903,2025-12-31,311.68,paid,USD
in_000011040,cus_000000500903,2026-01-30,296.51,paid,USD
in_000011041,cus_000000500903,2026-02-28,329.99,paid,USD
in_000011042,cus_000000500903,2026-03-31,290.52,paid,USD
in_000011043,cus_000000500903,2026-04-28,283.03,failed,USD
in_000011044,cus_000000500903,2026-05-25,327.86,paid,USD
in_000011045,cus_000000500903,2026-06-23,322.86,paid,USD
in_000011046,cus_000000500903,2026-07-25,279.74,paid,USD
in_000011047,cus_000000500904,2024-12-07,11021.56,paid,USD
in_000011048,cus_000000500905,2024-12-29,196.75,paid,USD
in_000011049,cus_000000500905,2025-01-31,201.42,paid,USD
in_000011050,cus_000000500905,2025-03-05,235.16,paid,USD
in_000011051,cus_000000500905,2025-04-03,196.99,failed,USD
in_000011052,cus_000000500905,2025-04-30,227.52,paid,USD
in_000011053,cus_000000500905,2025-05-30,199.27,paid,USD
in_000011054,cus_000000500905,2025-06-29,225.41,paid,USD
in_000011055,cus_000000500905,2025-07-28,238.90,paid,USD
in_000011056,cus_000000500905,2025-08-27,227.26,paid,USD
in_000011057,cus_000000500905,2025-09-25,219.59,paid,USD
in_000011058,cus_000000500905,2025-10-22,200.01,paid,USD
in_000011059,cus_000000500905,2025-11-24,234.83,paid,USD
in_000011060,cus_000000500905,2025-12-22,215.85,paid,USD
in_000011061,cus_000000500905,2026-01-19,215.87,paid,USD
in_000011062,cus_000000500905,2026-02-18,232.84,void,USD
in_000011063,cus_000000500905,2026-03-22,218.07,paid,USD
in_000011064,cus_000000500905,2026-04-19,234.05,paid,USD
in_000011065,cus_000000500905,2026-05-20,195.95,paid,USD
in_000011066,cus_000000500905,2026-06-21,219.08,void,USD
in_000011067,cus_000000500905,2026-07-19,210.63,paid,USD
in_000011068,cus_000000500905,2026-08-16,238.20,paid,USD
in_000011069,cus_000000500906,2026-02-06,12886.01,paid,USD
in_000011070,cus_000000500907,2024-09-14,1173.05,paid,USD
in_000011071,cus_000000500907,2024-10-11,1222.95,paid,USD
in_000011072,cus_000000500907,2024-11-11,1105.88,paid,USD
in_000011073,cus_000000500907,2024-12-10,1073.31,paid,USD
in_000011074,cus_000000500907,2025-01-08,1169.68,paid,USD
in_000011075,cus_000000500907,2025-02-06,1127.92,paid,USD
in_000011076,cus_000000500907,2025-03-08,1107.66,paid,USD
in_000011077,cus_000000500907,2025-04-08,1246.10,paid,USD
in_000011078,cus_000000500907,2025-05-10,1153.35,paid,USD
in_000011079,cus_000000500907,2025-06-09,1173.49,paid,USD
in_000011080,cus_000000500907,2025-07-11,1063.19,paid,USD
in_000011081,cus_000000500907,2025-08-07,1238.20,paid,USD
in_000011082,cus_000000500907,2025-09-05,1237.65,void,USD
in_000011083,cus_000000500907,2025-10-08,1068.29,paid,USD
in_000011084,cus_000000500907,2025-11-06,1119.69,paid,USD
in_000011085,cus_000000500907,2025-12-08,1150.30,paid,USD
in_000011086,cus_000000500907,2026-01-09,1246.45,paid,USD
in_000011087,cus_000000500907,2026-02-06,1260.37,paid,USD
in_000011088,cus_000000500907,2026-03-05,1040.30,paid,USD
in_000011089,cus_000000500908,2023-09-16,3775.16,paid,USD
in_000011090,cus_000000500908,2024-09-17,3801.15,paid,USD
in_000011091,cus_000000500908,2025-09-17,3759.21,paid,USD
in_000011092,cus_000000500909,2026-04-04,70642.27,paid,USD
in_000011093,cus_000000500910,2024-11-15,10132.21,paid,USD
in_000011094,cus_000000500910,2025-11-17,9910.22,paid,USD
in_000011095,cus_000000500911,2024-12-08,4537.56,paid,USD
in_000011096,cus_000000500911,2025-12-09,3991.52,paid,USD
in_000011097,cus_000000500912,2025-08-23,275.20,paid,USD
in_000011098,cus_000000500912,2025-09-22,277.41,paid,USD
in_000011099,cus_000000500912,2025-10-22,278.81,paid,USD
in_000011100,cus_000000500912,2025-11-20,300.09,paid,USD
in_000011101,cus_000000500912,2025-12-20,297.63,paid,USD
in_000011102,cus_000000500912,2026-01-17,273.95,paid,USD
in_000011103,cus_000000500912,2026-02-16,329.78,paid,USD
in_000011104,cus_000000500912,2026-03-18,327.28,paid,USD
in_000011105,cus_000000500912,2026-04-19,292.56,paid,USD
in_000011106,cus_000000500912,2026-05-18,329.64,paid,USD
in_000011107,cus_000000500912,2026-06-18,315.76,paid,USD
in_000011108,cus_000000500912,2026-07-15,299.47,paid,USD
in_000011109,cus_000000500912,2026-08-16,300.90,paid,USD
in_000011110,cus_000000500913,2025-02-08,323.83,paid,USD
in_000011111,cus_000000500913,2025-03-07,283.58,paid,USD
in_000011112,cus_000000500913,2025-04-09,299.29,paid,USD
in_000011113,cus_000000500913,2025-05-08,283.00,paid,USD
in_000011114,cus_000000500913,2025-06-05,284.64,paid,USD
in_000011115,cus_000000500913,2025-07-05,276.71,void,USD
in_000011116,cus_000000500913,2025-08-04,304.25,paid,USD
in_000011117,cus_000000500913,2025-09-04,315.06,paid,USD
in_000011118,cus_000000500913,2025-10-02,327.80,paid,USD
in_000011119,cus_000000500913,2025-10-29,277.05,paid,USD
in_000011120,cus_000000500913,2025-11-27,319.22,paid,USD
in_000011121,cus_000000500913,2025-12-30,313.25,paid,USD
in_000011122,cus_000000500913,2026-01-31,306.62,paid,USD
in_000011123,cus_000000500913,2026-02-28,280.61,refunded,USD
in_000011124,cus_000000500913,2026-03-29,278.05,paid,USD
in_000011125,cus_000000500913,2026-04-26,290.02,paid,USD
in_000011126,cus_000000500913,2026-05-24,317.29,paid,USD
in_000011127,cus_000000500913,2026-06-20,325.91,paid,USD
in_000011128,cus_000000500913,2026-07-21,275.62,paid,USD
in_000011129,cus_000000500914,2024-11-01,629.50,paid,USD
in_000011130,cus_000000500914,2024-11-30,561.95,refunded,USD
in_000011131,cus_000000500914,2024-12-27,638.15,paid,USD
in_000011132,cus_000000500914,2025-01-24,594.69,paid,USD
in_000011133,cus_000000500914,2025-02-21,552.06,paid,USD
in_000011134,cus_000000500914,2025-03-21,580.18,paid,USD
in_000011135,cus_000000500914,2025-04-17,583.55,paid,USD
in_000011136,cus_000000500914,2025-05-18,598.94,paid,USD
in_000011137,cus_000000500914,2025-06-14,625.76,paid,USD
in_000011138,cus_000000500914,2025-07-17,599.58,paid,USD
in_000011139,cus_000000500914,2025-08-13,623.84,refunded,USD
in_000011140,cus_000000500914,2025-09-11,594.01,paid,USD
in_000011141,cus_000000500914,2025-10-14,599.08,paid,USD
in_000011142,cus_000000500914,2025-11-14,619.32,paid,USD
in_000011143,cus_000000500914,2025-12-13,640.56,paid,USD
in_000011144,cus_000000500914,2026-01-14,592.19,paid,USD
in_000011145,cus_000000500914,2026-02-16,553.97,paid,USD
in_000011146,cus_000000500914,2026-03-15,572.80,paid,USD
in_000011147,cus_000000500914,2026-04-11,563.45,paid,USD
in_000011148,cus_000000500914,2026-05-13,659.05,paid,USD
in_000011149,cus_000000500914,2026-06-14,614.75,paid,USD
in_000011150,cus_000000500914,2026-07-14,658.21,paid,USD
in_000011151,cus_000000500914,2026-08-13,596.17,paid,USD
in_000011152,cus_000000500915,2024-10-28,655.22,paid,USD
in_000011153,cus_000000500915,2024-11-30,671.85,paid,USD
in_000011154,cus_000000500915,2024-12-28,602.47,paid,USD
in_000011155,cus_000000500915,2025-01-29,577.41,paid,USD
in_000011156,cus_000000500915,2025-02-28,586.11,paid,USD
in_000011157,cus_000000500915,2025-04-02,621.44,paid,USD
in_000011158,cus_000000500915,2025-05-03,619.74,paid,USD
in_000011159,cus_000000500915,2025-06-01,608.19,paid,USD
in_000011160,cus_000000500915,2025-07-04,556.12,paid,USD
in_000011161,cus_000000500915,2025-08-04,570.19,paid,USD
in_000011162,cus_000000500915,2025-09-04,666.12,paid,USD
in_000011163,cus_000000500915,2025-10-06,581.34,paid,USD
in_000011164,cus_000000500915,2025-11-08,551.02,paid,USD
in_000011165,cus_000000500915,2025-12-10,593.52,paid,USD
in_000011166,cus_000000500915,2026-01-10,606.31,paid,USD
in_000011167,cus_000000500915,2026-02-06,613.55,paid,USD
in_000011168,cus_000000500915,2026-03-09,661.30,failed,USD
in_000011169,cus_000000500915,2026-04-09,561.96,paid,USD
in_000011170,cus_000000500915,2026-05-10,662.55,paid,USD
in_000011171,cus_000000500915,2026-06-06,622.88,paid,USD
in_000011172,cus_000000500915,2026-07-06,606.40,paid,USD
in_000011173,cus_000000500915,2026-08-04,602.59,paid,USD
in_000011174,cus_000000500916,2024-09-04,2589.25,paid,USD
in_000011175,cus_000000500916,2025-09-03,2667.50,paid,USD
in_000011176,cus_000000500917,2023-05-18,288.01,paid,USD
in_000011177,cus_000000500917,2023-06-15,282.15,paid,USD
in_000011178,cus_000000500917,2023-07-18,329.74,paid,USD
in_000011179,cus_000000500917,2023-08-20,310.41,paid,USD
in_000011180,cus_000000500917,2023-09-17,283.94,paid,USD
in_000011181,cus_000000500917,2023-10-14,318.65,paid,USD
in_000011182,cus_000000500917,2023-11-13,327.92,paid,USD
in_000011183,cus_000000500917,2023-12-11,323.58,paid,USD
in_000011184,cus_000000500917,2024-01-13,314.41,paid,USD
in_000011185,cus_000000500917,2024-02-10,295.28,refunded,USD
in_000011186,cus_000000500917,2024-03-13,272.06,paid,USD
in_000011187,cus_000000500917,2024-04-10,280.22,paid,USD
in_000011188,cus_000000500917,2024-05-09,290.65,paid,USD
in_000011189,cus_000000500917,2024-06-05,281.29,paid,USD
in_000011190,cus_000000500917,2024-07-04,293.25,paid,USD
in_000011191,cus_000000500917,2024-08-01,275.50,paid,USD
in_000011192,cus_000000500917,2024-08-31,294.46,paid,USD
in_000011193,cus_000000500917,2024-10-02,304.11,paid,USD
in_000011194,cus_000000500917,2024-11-04,327.23,paid,USD
in_000011195,cus_000000500917,2024-12-07,286.00,paid,USD
in_000011196,cus_000000500917,2025-01-03,322.66,paid,USD
in_000011197,cus_000000500917,2025-02-02,307.22,paid,USD
in_000011198,cus_000000500917,2025-03-07,325.88,refunded,USD
in_000011199,cus_000000500917,2025-04-04,277.38,paid,USD
in_000011200,cus_000000500917,2025-05-04,287.87,paid,USD
in_000011201,cus_000000500917,2025-06-03,321.29,refunded,USD
in_000011202,cus_000000500917,2025-07-01,293.84,paid,USD
in_000011203,cus_000000500917,2025-07-30,323.79,paid,USD
in_000011204,cus_000000500917,2025-09-01,316.48,paid,USD
in_000011205,cus_000000500917,2025-10-04,299.42,paid,USD
in_000011206,cus_000000500917,2025-11-06,321.73,paid,USD
in_000011207,cus_000000500917,2025-12-08,276.32,paid,USD
in_000011208,cus_000000500917,2026-01-08,296.27,paid,USD
in_000011209,cus_000000500917,2026-02-05,286.70,paid,USD
in_000011210,cus_000000500918,2023-04-28,3385.33,paid,USD
in_000011211,cus_000000500918,2024-04-24,3423.87,paid,USD
in_000011212,cus_000000500918,2025-04-22,3495.08,void,USD
in_000011213,cus_000000500919,2025-03-15,310.39,paid,USD
in_000011214,cus_000000500919,2025-04-12,319.28,paid,USD
in_000011215,cus_000000500919,2025-05-11,276.16,paid,USD
in_000011216,cus_000000500919,2025-06-10,287.31,paid,USD
in_000011217,cus_000000500919,2025-07-10,286.39,paid,USD
in_000011218,cus_000000500919,2025-08-10,327.96,paid,USD
in_000011219,cus_000000500919,2025-09-11,311.66,paid,USD
in_000011220,cus_000000500919,2025-10-08,278.15,paid,USD
in_000011221,cus_000000500919,2025-11-08,312.42,paid,USD
in_000011222,cus_000000500919,2025-12-08,298.25,paid,USD
in_000011223,cus_000000500919,2026-01-06,311.90,refunded,USD
in_000011224,cus_000000500919,2026-02-08,294.63,paid,USD
in_000011225,cus_000000500919,2026-03-09,283.15,paid,USD
in_000011226,cus_000000500919,2026-04-06,288.30,paid,USD
in_000011227,cus_000000500919,2026-05-06,279.63,paid,USD
in_000011228,cus_000000500919,2026-06-08,296.51,paid,USD
in_000011229,cus_000000500919,2026-07-06,306.81,paid,USD
in_000011230,cus_000000500919,2026-08-07,281.71,paid,USD
in_000011231,cus_000000500920,2023-04-15,2590.24,paid,USD
in_000011232,cus_000000500920,2024-04-16,2442.43,paid,USD
in_000011233,cus_000000500920,2025-04-17,2839.24,paid,USD
in_000011234,cus_000000500920,2026-04-15,2490.27,paid,USD
in_000011235,cus_000000500921,2026-03-01,791.26,void,USD
in_000011236,cus_000000500921,2026-04-03,809.55,paid,USD
in_000011237,cus_000000500921,2026-05-03,815.41,paid,USD
in_000011238,cus_000000500921,2026-06-03,823.41,paid,USD
in_000011239,cus_000000500921,2026-07-02,873.64,paid,USD
in_000011240,cus_000000500921,2026-07-31,854.41,paid,USD
in_000011241,cus_000000500922,2026-02-25,2824.35,failed,USD
in_000011242,cus_000000500923,2025-10-22,3337.52,paid,USD
in_000011243,cus_000000500924,2023-10-05,314.22,paid,USD
in_000011244,cus_000000500924,2023-11-02,278.46,paid,USD
in_000011245,cus_000000500924,2023-12-02,279.22,paid,USD
in_000011246,cus_000000500924,2024-01-03,323.81,paid,USD
in_000011247,cus_000000500924,2024-02-05,287.93,paid,USD
in_000011248,cus_000000500924,2024-03-04,329.53,paid,USD
in_000011249,cus_000000500924,2024-04-04,324.62,paid,USD
in_000011250,cus_000000500924,2024-05-04,284.19,paid,USD
in_000011251,cus_000000500924,2024-06-03,272.86,paid,USD
in_000011252,cus_000000500924,2024-07-01,279.89,paid,USD
in_000011253,cus_000000500924,2024-08-03,280.97,paid,USD
in_000011254,cus_000000500924,2024-09-05,277.31,paid,USD
in_000011255,cus_000000500924,2024-10-04,293.78,paid,USD
in_000011256,cus_000000500924,2024-11-01,294.17,paid,USD
in_000011257,cus_000000500924,2024-11-29,326.84,refunded,USD
in_000011258,cus_000000500924,2024-12-28,286.05,paid,USD
in_000011259,cus_000000500924,2025-01-30,291.59,paid,USD
in_000011260,cus_000000500924,2025-02-26,321.77,paid,USD
in_000011261,cus_000000500924,2025-03-29,323.11,paid,USD
in_000011262,cus_000000500924,2025-05-01,325.98,paid,USD
in_000011263,cus_000000500924,2025-06-03,304.47,paid,USD
in_000011264,cus_000000500925,2025-06-21,2991.29,paid,USD
in_000011265,cus_000000500925,2025-07-23,2526.40,paid,USD
in_000011266,cus_000000500925,2025-08-20,2979.91,paid,USD
in_000011267,cus_000000500925,2025-09-20,2534.51,paid,USD
in_000011268,cus_000000500925,2025-10-22,2887.10,paid,USD
in_000011269,cus_000000500925,2025-11-22,2883.73,paid,USD
in_000011270,cus_000000500925,2025-12-25,2687.24,paid,USD
in_000011271,cus_000000500925,2026-01-21,2811.50,paid,USD
in_000011272,cus_000000500925,2026-02-18,2870.85,paid,USD
in_000011273,cus_000000500925,2026-03-23,2465.38,paid,USD
in_000011274,cus_000000500925,2026-04-21,2781.82,paid,USD
in_000011275,cus_000000500925,2026-05-23,2724.66,paid,USD
in_000011276,cus_000000500925,2026-06-19,2913.26,paid,USD
in_000011277,cus_000000500925,2026-07-22,2661.56,paid,USD
in_000011278,cus_000000500926,2023-08-31,594.53,paid,USD
in_000011279,cus_000000500926,2023-10-02,587.28,paid,USD
in_000011280,cus_000000500926,2023-10-30,534.14,paid,USD
in_000011281,cus_000000500926,2023-11-30,597.92,refunded,USD
in_000011282,cus_000000500926,2024-01-02,600.60,paid,USD
in_000011283,cus_000000500926,2024-02-03,544.19,paid,USD
in_000011284,cus_000000500926,2024-03-05,589.75,paid,USD
in_000011285,cus_000000500926,2024-04-02,541.18,paid,USD
in_000011286,cus_000000500926,2024-05-05,548.95,paid,USD
in_000011287,cus_000000500926,2024-06-03,510.43,paid,USD
in_000011288,cus_000000500926,2024-07-04,501.51,paid,USD
in_000011289,cus_000000500926,2024-08-04,513.85,paid,USD
in_000011290,cus_000000500926,2024-09-03,594.23,paid,USD
in_000011291,cus_000000500926,2024-10-06,571.41,paid,USD
in_000011292,cus_000000500926,2024-11-02,579.78,paid,USD
in_000011293,cus_000000500926,2024-12-01,600.58,paid,USD
in_000011294,cus_000000500926,2024-12-28,518.80,paid,USD
in_000011295,cus_000000500926,2025-01-30,502.78,paid,USD
in_000011296,cus_000000500926,2025-03-04,576.12,paid,USD
in_000011297,cus_000000500926,2025-04-04,609.99,paid,USD
in_000011298,cus_000000500926,2025-05-02,509.31,paid,USD
in_000011299,cus_000000500926,2025-05-29,515.00,paid,USD
in_000011300,cus_000000500926,2025-06-27,526.42,paid,USD
in_000011301,cus_000000500926,2025-07-29,587.24,paid,USD
in_000011302,cus_000000500926,2025-08-27,558.64,paid,USD
in_000011303,cus_000000500926,2025-09-29,603.67,void,USD
in_000011304,cus_000000500926,2025-10-29,580.66,paid,USD
in_000011305,cus_000000500926,2025-11-28,554.19,paid,USD
in_000011306,cus_000000500926,2025-12-30,512.47,paid,USD
in_000011307,cus_000000500926,2026-01-29,536.36,paid,USD
in_000011308,cus_000000500927,2023-08-14,597.93,paid,USD
in_000011309,cus_000000500927,2023-09-14,558.17,paid,USD
in_000011310,cus_000000500927,2023-10-11,600.56,paid,USD
in_000011311,cus_000000500927,2023-11-11,500.38,paid,USD
in_000011312,cus_000000500927,2023-12-09,554.24,void,USD
in_000011313,cus_000000500927,2024-01-05,524.82,void,USD
in_000011314,cus_000000500927,2024-02-01,537.26,paid,USD
in_000011315,cus_000000500927,2024-03-01,547.28,paid,USD
in_000011316,cus_000000500927,2024-03-28,515.73,paid,USD
in_000011317,cus_000000500927,2024-04-25,562.14,paid,USD
in_000011318,cus_000000500927,2024-05-25,603.16,paid,USD
in_000011319,cus_000000500927,2024-06-22,579.94,paid,USD
in_000011320,cus_000000500927,2024-07-21,598.62,paid,USD
in_000011321,cus_000000500927,2024-08-22,597.98,paid,USD
in_000011322,cus_000000500927,2024-09-24,552.62,paid,USD
in_000011323,cus_000000500927,2024-10-21,502.61,paid,USD
in_000011324,cus_000000500927,2024-11-22,602.59,paid,USD
in_000011325,cus_000000500927,2024-12-23,531.83,paid,USD
in_000011326,cus_000000500927,2025-01-20,577.17,paid,USD
in_000011327,cus_000000500927,2025-02-19,555.25,paid,USD
in_000011328,cus_000000500927,2025-03-21,512.63,paid,USD
in_000011329,cus_000000500927,2025-04-23,589.73,paid,USD
in_000011330,cus_000000500927,2025-05-21,560.64,paid,USD
in_000011331,cus_000000500927,2025-06-17,563.43,paid,USD
in_000011332,cus_000000500927,2025-07-15,543.33,paid,USD
in_000011333,cus_000000500927,2025-08-15,513.29,paid,USD
in_000011334,cus_000000500927,2025-09-15,571.55,paid,USD
in_000011335,cus_000000500927,2025-10-18,584.52,paid,USD
in_000011336,cus_000000500927,2025-11-15,608.63,paid,USD
in_000011337,cus_000000500927,2025-12-14,509.16,refunded,USD
in_000011338,cus_000000500927,2026-01-13,569.52,paid,USD
in_000011339,cus_000000500927,2026-02-12,531.99,paid,USD
in_000011340,cus_000000500928,2025-02-21,11255.64,paid,USD
in_000011341,cus_000000500928,2026-02-20,11064.40,paid,USD
in_000011342,cus_000000500930,2024-12-11,60676.72,paid,USD
in_000011343,cus_000000500930,2025-12-11,60403.35,paid,USD
in_000011344,cus_000000500931,2024-12-29,2711.40,paid,USD
in_000011345,cus_000000500931,2025-12-28,2862.85,paid,USD
in_000011346,cus_000000500932,2025-03-30,3145.98,paid,USD
in_000011347,cus_000000500932,2026-04-02,3489.48,paid,USD
in_000011348,cus_000000500933,2024-08-16,3622.87,paid,USD
in_000011349,cus_000000500933,2025-08-15,3441.79,paid,USD
in_000011350,cus_000000500933,2026-08-13,3783.32,paid,USD
in_000011351,cus_000000500935,2024-10-26,110606.40,refunded,USD
in_000011352,cus_000000500935,2025-10-29,104772.43,paid,USD
in_000011353,cus_000000500936,2026-05-04,67724.68,paid,USD
in_000011354,cus_000000500937,2022-12-25,2807.88,paid,USD
in_000011355,cus_000000500937,2023-12-25,2715.33,paid,USD
in_000011356,cus_000000500937,2024-12-24,2404.90,paid,USD
in_000011357,cus_000000500938,2023-03-13,54251.25,void,USD
in_000011358,cus_000000500938,2024-03-15,58015.32,paid,USD
in_000011359,cus_000000500938,2025-03-17,50989.38,paid,USD
in_000011360,cus_000000500938,2026-03-16,54852.25,paid,USD
in_000011361,cus_000000500939,2023-09-19,3854.84,paid,USD
in_000011362,cus_000000500939,2024-09-20,3280.84,paid,USD
in_000011363,cus_000000500939,2025-09-17,3332.44,paid,USD
in_000011364,cus_000000500940,2024-09-08,5712.79,paid,USD
in_000011365,cus_000000500940,2025-09-11,4906.61,paid,USD
in_000011366,cus_000000500941,2025-02-06,9526.38,paid,USD
in_000011367,cus_000000500941,2025-03-05,9825.48,paid,USD
in_000011368,cus_000000500941,2025-04-04,8468.07,paid,USD
in_000011369,cus_000000500941,2025-05-03,9403.97,paid,USD
in_000011370,cus_000000500941,2025-06-05,10207.04,paid,USD
in_000011371,cus_000000500941,2025-07-05,9367.65,paid,USD
in_000011372,cus_000000500941,2025-08-03,8930.24,paid,USD
in_000011373,cus_000000500941,2025-08-31,10011.60,paid,USD
in_000011374,cus_000000500941,2025-09-28,9058.79,paid,USD
in_000011375,cus_000000500941,2025-10-30,9059.00,paid,USD
in_000011376,cus_000000500941,2025-11-26,8918.28,paid,USD
in_000011377,cus_000000500941,2025-12-29,8849.09,paid,USD
in_000011378,cus_000000500941,2026-01-28,9543.90,paid,USD
in_000011379,cus_000000500941,2026-02-27,10031.86,paid,USD
in_000011380,cus_000000500941,2026-03-28,9627.11,paid,USD
in_000011381,cus_000000500941,2026-04-27,9814.17,paid,USD
in_000011382,cus_000000500941,2026-05-26,10223.40,paid,USD
in_000011383,cus_000000500942,2025-01-19,277.15,paid,USD
in_000011384,cus_000000500942,2025-02-17,324.10,paid,USD
in_000011385,cus_000000500942,2025-03-22,321.23,paid,USD
in_000011386,cus_000000500942,2025-04-24,321.06,paid,USD
in_000011387,cus_000000500942,2025-05-23,278.60,paid,USD
in_000011388,cus_000000500942,2025-06-25,320.46,paid,USD
in_000011389,cus_000000500942,2025-07-25,303.47,failed,USD
in_000011390,cus_000000500942,2025-08-23,291.67,paid,USD
in_000011391,cus_000000500942,2025-09-24,270.80,paid,USD
in_000011392,cus_000000500942,2025-10-21,277.34,paid,USD
in_000011393,cus_000000500942,2025-11-18,323.70,paid,USD
in_000011394,cus_000000500942,2025-12-15,318.33,paid,USD
in_000011395,cus_000000500942,2026-01-16,282.50,paid,USD
in_000011396,cus_000000500942,2026-02-12,282.16,refunded,USD
in_000011397,cus_000000500942,2026-03-12,298.87,paid,USD
in_000011398,cus_000000500942,2026-04-08,303.12,refunded,USD
in_000011399,cus_000000500942,2026-05-10,325.37,paid,USD
in_000011400,cus_000000500942,2026-06-10,318.54,paid,USD
in_000011401,cus_000000500942,2026-07-10,322.81,paid,USD
in_000011402,cus_000000500942,2026-08-10,284.73,paid,USD
in_000011403,cus_000000500943,2024-11-27,49744.56,paid,USD
in_000011404,cus_000000500943,2025-11-30,56080.34,paid,USD
in_000011405,cus_000000500944,2026-03-02,2884.97,paid,USD
in_000011406,cus_000000500945,2023-12-23,669.58,paid,USD
in_000011407,cus_000000500945,2024-01-19,781.20,paid,USD
in_000011408,cus_000000500945,2024-02-20,674.92,paid,USD
in_000011409,cus_000000500945,2024-03-18,660.05,paid,USD
in_000011410,cus_000000500945,2024-04-15,698.97,paid,USD
in_000011411,cus_000000500945,2024-05-15,716.79,paid,USD
in_000011412,cus_000000500945,2024-06-13,667.20,paid,USD
in_000011413,cus_000000500945,2024-07-16,741.16,paid,USD
in_000011414,cus_000000500945,2024-08-12,689.52,paid,USD
in_000011415,cus_000000500945,2024-09-09,662.75,paid,USD
in_000011416,cus_000000500945,2024-10-07,738.07,paid,USD
in_000011417,cus_000000500945,2024-11-07,665.31,paid,USD
in_000011418,cus_000000500945,2024-12-08,798.24,paid,USD
in_000011419,cus_000000500945,2025-01-09,685.73,paid,USD
in_000011420,cus_000000500945,2025-02-09,666.59,paid,USD
in_000011421,cus_000000500945,2025-03-10,680.70,paid,USD
in_000011422,cus_000000500945,2025-04-11,671.58,paid,USD
in_000011423,cus_000000500945,2025-05-12,780.32,paid,USD
in_000011424,cus_000000500945,2025-06-12,701.41,paid,USD
in_000011425,cus_000000500945,2025-07-15,767.17,paid,USD
in_000011426,cus_000000500945,2025-08-15,766.41,paid,USD
in_000011427,cus_000000500945,2025-09-13,787.06,paid,USD
in_000011428,cus_000000500945,2025-10-14,695.28,paid,USD
in_000011429,cus_000000500945,2025-11-13,696.22,paid,USD
in_000011430,cus_000000500945,2025-12-13,782.60,paid,USD
in_000011431,cus_000000500945,2026-01-12,692.42,paid,USD
in_000011432,cus_000000500945,2026-02-12,717.06,paid,USD
in_000011433,cus_000000500945,2026-03-11,702.67,paid,USD
in_000011434,cus_000000500945,2026-04-07,794.02,paid,USD
in_000011435,cus_000000500945,2026-05-04,757.93,paid,USD
in_000011436,cus_000000500945,2026-05-31,784.93,paid,USD
in_000011437,cus_000000500945,2026-07-01,701.08,paid,USD
in_000011438,cus_000000500945,2026-07-31,678.75,paid,USD
in_000011439,cus_000000500946,2025-01-11,9828.05,paid,USD
in_000011440,cus_000000500946,2025-02-12,9918.86,paid,USD
in_000011441,cus_000000500946,2025-03-12,10610.91,paid,USD
in_000011442,cus_000000500946,2025-04-12,10059.55,paid,USD
in_000011443,cus_000000500946,2025-05-10,9711.86,paid,USD
in_000011444,cus_000000500946,2025-06-10,10594.94,void,USD
in_000011445,cus_000000500946,2025-07-12,10334.49,paid,USD
in_000011446,cus_000000500946,2025-08-09,9372.22,paid,USD
in_000011447,cus_000000500946,2025-09-09,9974.60,paid,USD
in_000011448,cus_000000500946,2025-10-11,10791.88,paid,USD
in_000011449,cus_000000500946,2025-11-07,10217.80,paid,USD
in_000011450,cus_000000500946,2025-12-08,10949.18,paid,USD
in_000011451,cus_000000500946,2026-01-10,9989.26,paid,USD
in_000011452,cus_000000500946,2026-02-09,9279.29,paid,USD
in_000011453,cus_000000500946,2026-03-12,10887.59,paid,USD
in_000011454,cus_000000500946,2026-04-13,10779.37,paid,USD
in_000011455,cus_000000500946,2026-05-16,10767.12,paid,USD
in_000011456,cus_000000500946,2026-06-18,9443.77,paid,USD
in_000011457,cus_000000500946,2026-07-17,9355.43,refunded,USD
in_000011458,cus_000000500946,2026-08-19,10573.53,paid,USD
in_000011459,cus_000000500947,2024-01-20,9621.92,paid,USD
in_000011460,cus_000000500947,2025-01-18,9144.36,paid,USD
in_000011461,cus_000000500947,2026-01-16,9928.70,paid,USD
in_000011462,cus_000000500948,2024-07-06,2507.27,paid,USD
in_000011463,cus_000000500948,2024-08-07,2477.52,paid,USD
in_000011464,cus_000000500948,2024-09-09,2293.04,paid,USD
in_000011465,cus_000000500948,2024-10-09,2242.24,paid,USD
in_000011466,cus_000000500948,2024-11-05,2331.64,paid,USD
in_000011467,cus_000000500948,2024-12-07,2627.09,paid,USD
in_000011468,cus_000000500948,2025-01-05,2501.50,paid,USD
in_000011469,cus_000000500948,2025-02-02,2270.84,paid,USD
in_000011470,cus_000000500948,2025-03-01,2566.59,paid,USD
in_000011471,cus_000000500948,2025-04-01,2414.92,paid,USD
in_000011472,cus_000000500948,2025-05-03,2400.53,paid,USD
in_000011473,cus_000000500948,2025-06-01,2575.22,paid,USD
in_000011474,cus_000000500948,2025-06-29,2694.63,paid,USD
in_000011475,cus_000000500948,2025-07-26,2473.48,paid,USD
