account_id,account_name,email_domain,sector,created_date,account_status,plan_tier,mrr_usd,owner,lead_source
001Qy00000100532,Ironwood Compass,ironwood.com,Retail,2024-03-25,Inactive,Starter,53.14,d.castellanos,
001Qy00000100246,Eastvale Lumen Labs,eastvale.com,Education,2023-04-12,Inactive,Enterprise,7215.89,m.tan,
001Qy00000100078,Cranfield Summit Partners,cranfield.com,Construction,2017-02-01,Active,Starter,748.03,s.okoro,
001Qy00000101277,Westbrook Sable Systems,westbrook.com,Healthcare,2026-06-11,Active,Growth,2561.04,d.castellanos,Event
001Qy00000100084,Umbra Coastal Holdings,umbra.com,Manufacturing,2017-01-17,Active,Starter,502.01,j.whitfield,
001Qy00000100855,Glenrock Precision Group,glenrock.com,Healthcare,2025-04-08,Active,Starter,627.16,s.okoro,PPC
001Qy00000100059,Northgate Freight Partners,northgate.com,Fintech,2021-12-27,Active,Growth,4203.85,p.lindqvist,
001Qy00000101036,Hollowway Lumen Systems,hollowway.com,Healthcare,2025-10-29,Active,Starter,508.70,m.tan,PPC
001Qy00000100976,Westbrook Coastal Partners,westbrook.com,Hospitality,2025-09-03,Active,Starter,557.56,a.reyes,
001Qy00000100179,Pinnacle Sable Holdings,pinnacle.com,Media,2022-10-11,Active,Starter,985.57,m.tan,
001Qy00000101242,Silverline Quantum LLC,silverline.com,Construction,2026-05-12,Active,Growth,1981.66,s.okoro,Tradeshow
001Qy00000100141,Whitmore Foundry Corp,whitmore.com,Logistics,2022-10-02,Active,Starter,654.98,j.whitfield,
001Qy00000100969,Brightwater Clinical Systems,brightwater.com,Retail,2025-09-13,Churned,Starter,338.04,p.lindqvist,Outbound
001Qy00000100866,Kestrel Clinical Inc,kestrel.com,Energy,2025-05-25,Active,Growth,1582.08,a.reyes,
001Qy00000100712,Juniper Summit Group,juniper.com,Construction,2024-11-28,Active,Starter,481.15,m.tan,paid search
001Qy00000100807,Quillfeather Coastal Holdings,quillfeather.com,Fintech,2025-03-02,Active,Starter,405.76,m.tan,SEO
001Qy00000100659,Copperfield Pioneer Partners,copperfield.com,Retail,2024-09-29,Inactive,Growth,2554.05,s.okoro,
001Qy00000100145,Verdigris Coastal Corp,verdigris.com,Energy,2022-10-16,Churned,Growth,773.21,s.okoro,
001Qy00000100285,Acme Precision LLC,acme.com,Education,2023-04-18,Active,Enterprise,20048.97,d.castellanos,
001Qy00000100502,Ashcombe Foundry Corp,ashcombe.com,Logistics,2024-03-08,Active,Enterprise,9626.42,j.whitfield,
001Qy00000100278,Pinnacle Summit Labs,pinnacle.com,Education,2023-04-03,Inactive,Growth,1908.87,j.whitfield,
001Qy00000100294,Inglewood Coastal Corp,inglewood.com,Construction,2023-05-06,Churned,Growth,0.00,d.castellanos,
001Qy00000101205,Grupo Peña Foundry,grupo.com,Education,2026-04-09,Active,Starter,520.02,a.reyes,Organic Search
001Qy00000101218,Nightingale Anchor LLC,nightingale.com,Media,2026-04-17,Active,Starter,341.85,m.tan,LinkedIn Ads
001Qy00000100025,Brightwater Sterling Inc,brightwater.com,Hospitality,2016-12-31,Active,Enterprise,582.51,j.whitfield,
001Qy00000100310,Inglewood Lumen Partners,inglewood.com,Education,2023-06-06,Active,Growth,5235.98,m.tan,
001Qy00000101054,Dunmore Keystone Group,dunmore.com,Fintech,2025-12-19,Inactive,Growth,1925.87,j.whitfield,Conference
001Qy00000100372,Dunmore Clinical Labs,dunmore.com,Education,2023-10-16,Active,Enterprise,19883.82,m.tan,
001Qy00000100170,Inglewood Nimbus LLC,inglewood.com,Education,2022-11-02,,Enterprise,27160.86,d.castellanos,
001Qy00000100550,Dovetail Precision Systems,dovetail.com,Manufacturing,2024-05-02,Inactive,Growth,3884.10,p.lindqvist,
001Qy00000100962,Ravenswood Beacon Corp,ravenswood.com,Retail,2025-10-12,Active,Growth,1200.00,s.okoro,Tradeshow
001Qy00000101448,Brightwater Precision Labs,brightwater.com,Construction,2023-10-02,,Starter,848.79,p.lindqvist,
001Qy00000101459,Thornbury Precision Inc,thornbury.com,Logistics,2021-05-09,Active,Starter,685.17,d.castellanos,
001Qy00000101223,Westbrook Summit Group,westbrook.com,Energy,2026-03-27,Active,Growth,1291.70,p.lindqvist,Google Ads
001Qy00000101389,Hollowway Compass Partners,hollowway.com,Education,2020-05-05,Active,Growth,3313.51,p.lindqvist,
001Qy00000100349,Tanglewood Onyx LLC,tanglewood.com,Hospitality,2023-08-07,,Starter,543.61,p.lindqvist,
001Qy00000101135,Juniper Nimbus Corp,juniper.com,Retail,2026-02-13,Active,Starter,687.41,p.lindqvist,Partner Referral
001Qy00000101209,López y Asociados Sable,lopez.com,Fintech,2026-04-18,Active,Starter,437.50,a.reyes,SEO
001Qy00000100472,Underhill Atlas Corp,underhill.com,Retail,2024-02-14,Active,Starter,301.55,d.castellanos,
001Qy00000100154,Brightwater Quantum Labs,brightwater.com,Manufacturing,2022-09-24,Active,Starter,545.50,s.okoro,
001Qy00000100894,Zenith Digital LLC,zenith.com,Hospitality,2025-06-16,Churned,Starter,572.18,a.reyes,social
001Qy00000100222,Underhill Compass Corp,underhill.com,Education,2023-02-12,,Growth,2143.79,p.lindqvist,
001Qy00000100202,Grupo Peña Lumen,grupo.com,Fintech,2022-12-04,Active,Starter,822.54,m.tan,
001Qy00000100287,Lakeshore Quantum Labs,lakeshore.com,Media,2023-04-24,Active,Growth,13500.00,j.whitfield,
001Qy00000101143,Larkspur Pioneer Labs,larkspur.com,Energy,2026-01-29,Active,Starter,749.77,s.okoro,Blog
001Qy00000101342,Copperfield Lumen Inc,copperfield.com,Logistics,2019-08-12,,Growth,2692.49,s.okoro,
001Qy00000101463,Cerulean Pioneer Group,cerulean.com,Energy,2022-06-27,,Growth,3113.62,a.reyes,
001Qy00000100081,Vantage Summit Partners,vantage.com,Construction,2021-09-05,Active,Starter,421.08,j.whitfield,
001Qy00000100220,Inglewood Atlas Group,inglewood.com,Construction,2023-01-15,Active,Growth,3848.29,d.castellanos,
001Qy00000101018,Thornbury Anchor Systems,thornbury.com,Hospitality,2025-10-20,Active,Growth,6005.64,p.lindqvist,
001Qy00000101102,Ferreira Serviços Beacon,ferreira.com,Energy,2026-01-13,Inactive,Starter,484.86,d.castellanos,direct
001Qy00000100989,Ashcombe Summit Corp,ashcombe.com,Retail,2025-09-22,Active,Starter,561.89,p.lindqvist,Partner
001Qy00000100491,Dovetail Supply Partners,dovetail.com,Manufacturing,2024-03-06,Active,Growth,2151.37,a.reyes,
001Qy00000100463,Meridian Cascade Systems,meridian.com,Logistics,2024-01-15,Active,Enterprise,135000.00,a.reyes,
001Qy00000100457,Marbury Keystone Partners,marbury.com,Energy,2024-01-14,Active,Starter,278.16,p.lindqvist,
001Qy00000100465,Stonebridge Lumen Inc,stonebridge.com,Hospitality,2024-02-05,Active,Starter,497.10,a.reyes,
001Qy00000100284,Umbra Vector Group,umbra.com,Logistics,2023-04-09,Churned,Starter,721.33,d.castellanos,
001Qy00000100523,Northwind Quantum Corp,northwind.com,Retail,2024-04-20,Churned,Starter,0.00,a.reyes,
001Qy00000101429,Hollowway Coastal Labs,hollowway.com,Retail,2024-01-25,Churned,Starter,588.50,p.lindqvist,
001Qy00000100132,Quillfeather Quantum Corp,quillfeather.com,Logistics,2019-10-24,Active,Starter,353.04,p.lindqvist,
001Qy00000101338,Quarry Anchor Partners,quarry.com,Logistics,2019-08-06,Active,Growth,2817.24,j.whitfield,
001Qy00000101441,Vantage Coastal Systems,vantage.com,Healthcare,2024-02-02,Inactive,Growth,1095.77,d.castellanos,
001Qy00000100390,Orchard Sterling Labs,orchard.com,Construction,2023-09-04,Active,Starter,978.60,p.lindqvist,
001Qy00000101057,Stonebridge Foundry Labs,stonebridge.com,Logistics,2025-11-01,Active,Starter,666.39,j.whitfield,paid search
001Qy00000101204,Umbra Trading Corp,umbra.com,Retail,2026-03-17,Active,Growth,3130.70,p.lindqvist,Conference
001Qy00000100282,Pinnacle Sable Labs,pinnacle.com,Logistics,2023-03-17,Churned,Starter,600.35,a.reyes,
001Qy00000100461,Yellowfin Nimbus Corp,yellowfin.com,Logistics,2023-12-28,Active,Starter,21725.05,s.okoro,
001Qy00000101410,Whitmore Freight LLC,whitmore.com,Energy,2020-11-17,Active,Starter,1491.46,a.reyes,
001Qy00000100012,Ashcombe Clinical LLC,ashcombe.com,Energy,2022-07-12,Active,Starter,602.33,d.castellanos,
001Qy00000100185,Vantage Vector LLC,vantage.com,Fintech,2022-11-10,Churned,Growth,0.00,m.tan,
001Qy00000100637,Marbury Sable Inc,marbury.com,Energy,2024-08-20,,Starter,0.00,s.okoro,PPC
001Qy00000100794,Northwind Vector Labs,northwind.com,Retail,2025-02-09,Active,Growth,1337.46,m.tan,direct
001Qy00000101352,Underhill Sterling Corp,underhill.com,Manufacturing,2023-06-24,Active,Growth,1953.19,j.whitfield,
001Qy00000101303,Whitmore Sable Inc,whitmore.com,Construction,2022-03-08,Churned,Starter,0.00,s.okoro,
001Qy00000101189,Glenrock Vector Corp,glenrock.com,Hospitality,2026-03-15,Inactive,Starter,936.95,s.okoro,Google Ads
001Qy00000100786,Westbrook Freight Corp,westbrook.com,Education,2025-03-14,Active,Enterprise,7368.18,d.castellanos,Organic Search
001Qy00000100579,Meridian Analytics Inc,meridian.com,Fintech,2024-05-14,Active,Growth,5311.00,m.tan,SDR
001Qy00000100195,Quarry Quantum Corp,quarry.com,Fintech,2022-11-29,Churned,Starter,846.06,m.tan,
001Qy00000100527,Yarrow Trading,yarrow.com,Fintech,2024-03-09,Inactive,Starter,18.55,p.lindqvist,
001Qy00000100295,Whitmore Cascade Corp,whitmore.com,Fintech,2023-05-31,Active,Starter,748.10,d.castellanos,
001Qy00000100924,Verdigris Clinical Labs,verdigris.com,Retail,2025-07-25,Inactive,Starter,131.15,s.okoro,Direct
001Qy00000100722,Zenith Foundry Group,zenith.com,Logistics,2025-01-07,Churned,Starter,317.15,m.tan,PPC
001Qy00000100978,Northgate Pioneer LLC,northgate.com,Energy,2025-10-24,Active,Growth,1907.94,m.tan,Direct
001Qy00000100870,Eastvale Precision Systems,eastvale.com,Healthcare,2025-05-03,Churned,Growth,0.00,a.reyes,Cold Outreach
001Qy00000101149,Nightingale Supply Corp.,nightingale.com,Healthcare,2026-02-12,Churned,Starter,99.58,d.castellanos,Word of Mouth
001Qy00000100086,Brightwater Nimbus Systems,brightwater.com,Manufacturing,2021-06-06,Inactive,Enterprise,12503.54,a.reyes,
001Qy00000100469,Stonebridge Pioneer Holdings,stonebridge.com,Retail,2024-02-16,Active,Growth,8096.05,m.tan,
001Qy00000101024,Dovetail Vector Holdings,dovetail.com,Logistics,2025-10-09,Active,Enterprise,15341.40,j.whitfield,
001Qy00000101323,Quillfeather Pioneer Labs,quillfeather.com,Retail,2022-05-14,Churned,Starter,0.00,p.lindqvist,
001Qy00000100730,Ravenswood Pioneer LLC,ravenswood.com,Hospitality,2024-12-13,Active,Enterprise,17808.19,m.tan,SEO
001Qy00000100528,Marbury Digital Labs,marbury.com,Hospitality,2024-04-01,Active,Enterprise,24730.10,p.lindqvist,
001Qy00000100205,André Frères Beacon,andre.com,Healthcare,2022-12-30,Churned,Starter,548.69,a.reyes,
001Qy00000100535,Westbrook Analytics Group,westbrook.com,Retail,2024-03-26,Active,Growth,3638.98,s.okoro,
001Qy00000100614,Lakeshore Supply Inc,lakeshore.com,Construction,2024-07-05,Active,Enterprise,356.45,p.lindqvist,SEO
001Qy00000100187,Blackthorn Coastal Inc,blackthorn.com,Energy,2022-11-17,Active,Starter,1145.00,s.okoro,
001Qy00000100097,Ironwood Precision Inc,ironwood.com,Energy,2021-09-14,Churned,Starter,0.00,p.lindqvist,
001Qy00000100270,Acme Sable Partners,acme.com,Construction,2023-03-29,Inactive,Starter,192.83,m.tan,
001Qy00000101171,Alder Anchor Group,alder.com,Retail,2026-04-27,Active,Growth,2667.58,a.reyes,
001Qy00000100320,Ashcombe Atlas Holdings,ashcombe.com,Media,2023-06-11,Churned,Enterprise,4014.98,a.reyes,
001Qy00000100166,Copperfield Precision Group,copperfield.com,Retail,2022-10-27,Active,Starter,648.79,j.whitfield,
001Qy00000101455,Larkspur Compass Holdings,larkspur.com,Logistics,2023-09-24,Active,Growth,2492.15,m.tan,
001Qy00000100446,Acme Anchor Labs,acme.com,Energy,2023-12-15,Active,Starter,648.80,s.okoro,
001Qy00000100896,Nightingale Lumen Labs,nightingale.com,Construction,2025-07-09,Churned,Starter,78.08,p.lindqvist,paid search
001Qy00000100102,Pérez Group Cascade,perez.com,Hospitality,2019-06-23,Active,Enterprise,17997.05,s.okoro,
001Qy00000100825,Yellowfin Quantum Inc,yellowfin.com,Education,2025-03-15,Active,Starter,584.19,j.whitfield,Blog
001Qy00000100453,Harborview Onyx Partners,harborview.com,Hospitality,2023-12-09,Churned,Growth,2766.84,p.lindqvist,
001Qy00000100685,Quillfeather Lumen Labs,quillfeather.com,Media,2024-11-03,Churned,Starter,425.84,a.reyes,Paid Search
001Qy00000100658,Brightwater Pioneer Holdings,brightwater.com,Hospitality,2024-09-17,Churned,Starter,280.91,j.whitfield,Partner Referral
001Qy00000100272,Nightingale Freight Holdings,nightingale.com,Education,2023-05-13,Active,Starter,993.21,j.whitfield,
001Qy00000100350,Dunmore Anchor LLC,dunmore.com,Education,2023-09-08,Active,Growth,2350.97,a.reyes,
001Qy00000100255,Verdigris Atlas Inc,verdigris.com,Retail,2023-03-21,Active,Enterprise,13348.69,d.castellanos,
001Qy00000101087,Blackthorn Keystone Holdings,blackthorn.com,Construction,2025-12-25,Active,Growth,10622.42,j.whitfield,Outbound
001Qy00000101249,Marbury Sterling Partners,marbury.com,Hospitality,2026-05-06,Active,Starter,401.08,j.whitfield,
001Qy00000100584,Thornbury Trading Group,thornbury.com,Media,2024-05-29,Active,Growth,4053.96,m.tan,Tradeshow
001Qy00000100673,Underhill Analytics Holdings,underhill.com,Media,2024-09-25,Churned,Starter,288.72,s.okoro,Paid Search
001Qy00000100354,Westbrook Coastal Holdings,westbrook.com,Hospitality,2023-09-01,,Starter,552.03,a.reyes,
001Qy00000101256,Tanglewood Sable Inc,tanglewood.com,Fintech,2026-05-06,Active,Starter,366.91,d.castellanos,social
001Qy00000101104,Grupo Peña Pioneer II,grupo.com,Media,2026-01-22,Active,Starter,63.36,d.castellanos,SDR
001Qy00000100271,Silverline Analytics Holdings,silverline.com,Manufacturing,2023-04-09,Active,Growth,475.39,s.okoro,
001Qy00000101438,Yarrow Clinical Systems,yarrow.com,Healthcare,2020-10-14,Active,Starter,521.55,s.okoro,
001Qy00000100993,Ironwood Beacon Holdings,ironwood.com,Healthcare,2025-09-27,Active,Starter,362.48,j.whitfield,SDR
001Qy00000100508,Fairmount Digital Systems,fairmount.com,Education,2024-03-23,Active,Starter,204.92,d.castellanos,
001Qy00000100556,Umbra Keystone Corp,umbra.com,Construction,2024-05-19,Active,Growth,2714.78,s.okoro,
001Qy00000100336,Redstone Clinical Holdings,redstone.com,Construction,2023-08-26,,Enterprise,2291.42,p.lindqvist,
001Qy00000100483,Nightingale Summit Systems,nightingale.com,Construction,2024-02-17,Active,Starter,300.78,j.whitfield,
001Qy00000100762,Lakeshore Compass Partners,lakeshore.com,Logistics,2025-02-09,Active,Growth,1754.91,m.tan,Cold Outreach
001Qy00000100121,Hollowway Trading Group,hollowway.com,Retail,2017-01-20,,Enterprise,9172.10,m.tan,
001Qy00000100981,Quillfeather Pioneer Holdings,quillfeather.com,Manufacturing,2025-09-26,Active,Enterprise,8778.27,s.okoro,PPC
001Qy00000101297,Ravenswood Beacon Group,ravenswood.com,Energy,2026-06-24,Active,Starter,844.56,s.okoro,Tradeshow
001Qy00000100647,Whitmore Pioneer Partners,whitmore.com,Education,2024-08-08,Active,Enterprise,14032.53,d.castellanos,paid search
001Qy00000100037,Brightwater Sterling LLC,brightwater.com,Logistics,2019-06-16,Active,Starter,827.19,d.castellanos,
001Qy00000100937,Westbrook Summit Inc,westbrook.com,Media,2025-08-31,Active,Enterprise,6684.52,j.whitfield,SDR
001Qy00000101313,Ferreira Serviços Vector,ferreira.com,Retail,2023-06-26,Inactive,Starter,0.00,s.okoro,
001Qy00000100439,Acme Quantum Holdings,acme.com,Media,2024-01-06,Active,Growth,1465.34,d.castellanos,
001Qy00000100029,Zenith Compass Group,zenith.com,Energy,2018-05-05,Active,Growth,2118.60,j.whitfield,
001Qy00000100112,Pemberton Atlas Holdings,pemberton.com,Retail,2018-03-20,Active,Enterprise,7602.76,m.tan,
001Qy00000100701,Vásquez Media Analytics,vasquez.com,Fintech,2024-11-02,Active,Starter,681.60,a.reyes,Blog
001Qy00000100228,Northwind Anchor Systems,northwind.com,Energy,2023-01-19,Active,Growth,2543.58,d.castellanos,
001Qy00000100292,Northgate Compass Corp,northgate.com,Logistics,2023-04-23,Active,Growth,4343.79,a.reyes,
001Qy00000100018,Quillfeather Sterling Inc,quillfeather.com,Education,2022-01-27,Active,Growth,4089.82,a.reyes,
001Qy00000101114,Whitmore Foundry Group,whitmore.com,Energy,2026-01-24,Active,Starter,661.22,p.lindqvist,Google Ads
001Qy00000100761,Orchard Lumen Inc,orchard.com,Fintech,2025-01-26,Churned,Starter,826.10,p.lindqvist,SEO
001Qy00000100254,Zenith Precision Systems,zenith.com,Hospitality,2023-03-27,Active,Enterprise,12508.79,m.tan,
001Qy00000100007,Pérez Group Vector,perez.com,Logistics,2018-05-06,Active,Enterprise,9102.97,d.castellanos,
001Qy00000101013,Ravenswood Atlas Labs,ravenswood.com,Manufacturing,2025-10-07,Churned,Starter,1120.78,s.okoro,Organic Search
001Qy00000100533,Copperfield Sable Labs,copperfield.com,Logistics,2024-04-01,Active,Growth,9000.00,a.reyes,
001Qy00000100419,Whitmore Sterling Systems,whitmore.com,Fintech,2023-11-24,Churned,Starter,918.24,j.whitfield,
001Qy00000100983,Harborview Sterling Holdings,harborview.com,Hospitality,2025-09-21,Active,Enterprise,22906.74,m.tan,Direct
001Qy00000100864,Quarry Summit Inc,quarry.com,Construction,2025-05-26,Active,Starter,511.04,p.lindqvist,direct
001Qy00000101085,Zenith Digital Systems,zenith.com,Construction,2025-12-15,Active,Starter,807.19,d.castellanos,Direct
001Qy00000100252,Ironwood Vector Systems,ironwood.com,Healthcare,2023-03-26,Active,Growth,1524.23,j.whitfield,
001Qy00000100723,Zenith Foundry Group,zenith.com,Logistics,2025-01-13,,Starter,54.82,m.tan,PPC
001Qy00000100878,Pinnacle Vector Partners,pinnacle.com,Logistics,2025-05-06,Active,Starter,656.97,a.reyes,PPC
001Qy00000100005,São Bento Coastal,sao.com,Fintech,2018-06-12,Active,Starter,408.04,m.tan,
001Qy00000100186,Glenrock Precision Inc,glenrock.com,Healthcare,2022-10-31,Churned,Starter,0.00,j.whitfield,
001Qy00000100418,Cerulean Foundry Labs,cerulean.com,Logistics,2023-12-01,Inactive,Starter,303.72,j.whitfield,
001Qy00000101017,Acme Foundry Group,acme.com,Hospitality,2025-10-06,Churned,Starter,454.69,p.lindqvist,SDR
001Qy00000100231,Dovetail Lumen Inc,dovetail.com,Manufacturing,2023-03-07,Active,Growth,9314.11,d.castellanos,
001Qy00000100854,Dovetail Beacon Systems,dovetail.com,Manufacturing,2025-03-31,Churned,Starter,695.37,d.castellanos,Tradeshow
001Qy00000100598,André Frères Vector,andre.com,Manufacturing,2024-06-17,Active,Growth,3097.67,m.tan,
001Qy00000101306,São Bento Nimbus,sao.com,Construction,2021-03-04,Inactive,Growth,0.00,d.castellanos,
001Qy00000101181,Yarrow Digital Group,yarrow.com,Fintech,2026-04-16,Active,Starter,345.54,a.reyes,Paid Search
001Qy00000101241,Northgate Analytics Partners,northgate.com,Education,2026-06-02,Active,Starter,250.00,a.reyes,LinkedIn Ads
001Qy00000100210,Inglewood Anchor Corp,inglewood.com,Education,2023-01-01,Active,Growth,2081.85,d.castellanos,
001Qy00000101394,Orchard Analytics Holdings,orchard.com,Construction,2023-09-07,Active,Starter,830.21,m.tan,
001Qy00000100671,Northwind Precision Corp,northwind.com,Fintech,2024-09-22,Active,Starter,631.87,j.whitfield,paid search
001Qy00000100751,Pinnacle Anchor LLC,pinnacle.com,Hospitality,2025-02-01,,Growth,1241.86,d.castellanos,
001Qy00000100799,Vásquez Media Digital,vasquez.com,Hospitality,2025-02-11,Active,Growth,1895.63,a.reyes,SEO
001Qy00000100877,Quarry Onyx LLC,quarry.com,Education,2025-05-27,Active,Growth,4549.52,p.lindqvist,SDR
001Qy00000101321,Larkspur Lumen Group,larkspur.com,Education,2022-12-03,,Starter,308.42,d.castellanos,
001Qy00000101134,Ashcombe Trading Labs,ashcombe.com,Manufacturing,2026-02-06,Active,Starter,721.85,a.reyes,Partner
001Qy00000100085,Blackthorn Keystone Partners,blackthorn.com,Construction,2021-10-16,Churned,Starter,0.00,a.reyes,
001Qy00000100052,Ravenswood Cascade Partners,ravenswood.com,Manufacturing,2019-07-03,Inactive,Enterprise,15804.29,d.castellanos,
001Qy00000100369,Orchard Clinical Systems,orchard.com,Retail,2023-09-12,Churned,Starter,415.54,a.reyes,
001Qy00000101330,Fairmount Lumen Group,fairmount.com,Hospitality,2019-06-09,,Growth,2797.18,a.reyes,
001Qy00000100645,Dovetail Compass Partners,dovetail.com,Fintech,2024-08-03,Churned,Enterprise,1645.41,a.reyes,Cold Outreach
001Qy00000100814,Oakfield Pioneer Holdings,oakfield.com,Fintech,2025-04-15,Active,Starter,578.84,p.lindqvist,Google Ads
001Qy00000100176,Whitmore Sable Partners,whitmore.com,Logistics,2022-11-17,Churned,Starter,881.60,p.lindqvist,
001Qy00000100806,Harborview Atlas LLC,harborview.com,Fintech,2025-03-14,Active,Starter,728.08,p.lindqvist,PPC
001Qy00000100437,Kestrel Trading Inc,kestrel.com,Hospitality,2024-01-06,Churned,Growth,2890.06,d.castellanos,
001Qy00000101163,Underhill Sterling Partners,underhill.com,Logistics,2026-01-30,Active,Growth,1264.74,j.whitfield,Tradeshow
001Qy00000101020,Juniper Digital Systems,juniper.com,Retail,2025-11-02,Active,Starter,542.47,p.lindqvist,Word of Mouth
001Qy00000100571,Underhill Freight,underhill.com,Logistics,2024-05-01,Active,Starter,154.00,m.tan,Google Ads
001Qy00000100075,Quarry Sable LLC,quarry.com,Logistics,2018-07-15,Active,Growth,6174.74,d.castellanos,
001Qy00000101294,Quillfeather Anchor Holdings,quillfeather.com,Fintech,2026-07-22,Active,Enterprise,15489.83,p.lindqvist,Direct
001Qy00000100277,Inglewood Nimbus Labs,inglewood.com,Hospitality,2023-05-11,Churned,Starter,349.18,a.reyes,
001Qy00000100167,Marbury Precision Inc,marbury.com,Retail,2022-10-23,Active,Growth,7028.11,a.reyes,
001Qy00000100968,Inglewood Nimbus Inc,inglewood.com,Education,2025-09-28,Churned,Growth,554.50,p.lindqvist,Blog
001Qy00000100539,Glenrock Freight Holdings,glenrock.com,Hospitality,2024-04-11,Churned,Starter,250.00,j.whitfield,
001Qy00000100805,Northgate Coastal Holdings,northgate.com,Manufacturing,2025-02-16,Active,Growth,1574.81,s.okoro,PPC
001Qy00000101271,Glenrock Cascade Group,glenrock.com,Manufacturing,2026-05-30,Active,Starter,429.50,p.lindqvist,Partner Referral
001Qy00000100149,Copperfield Digital Corp,copperfield.com,Media,2022-10-05,Active,Growth,1435.81,m.tan,
001Qy00000100990,Glenrock Trading Labs,glenrock.com,Energy,2025-09-10,Active,Enterprise,6000.00,p.lindqvist,Conference
001Qy00000100518,Blackthorn Digital Corp,blackthorn.com,Construction,2024-03-20,Churned,Starter,459.46,a.reyes,
001Qy00000100726,Quarry Supply Labs,quarry.com,Education,2024-12-28,Active,Enterprise,29648.90,d.castellanos,Event
001Qy00000100936,Westbrook Cascade Partners,westbrook.com,Retail,2025-09-05,Active,Growth,2592.84,j.whitfield,PPC
001Qy00000100009,Ashcombe Anchor Labs,ashcombe.com,Logistics,2018-03-19,Active,Growth,2105.62,p.lindqvist,
001Qy00000100500,André Frères Clinical,andre.com,Media,2024-01-18,Active,Starter,734.28,s.okoro,
001Qy00000100151,Juniper Precision Labs,juniper.com,Construction,2022-10-10,Churned,Starter,0.00,j.whitfield,
001Qy00000100931,Ashcombe Compass Corp,ashcombe.com,Hospitality,2025-07-03,,Growth,629.09,m.tan,SDR
001Qy00000101093,Tanglewood Trading Inc,tanglewood.com,Fintech,2026-01-25,Active,Enterprise,736.99,d.castellanos,LinkedIn Ads
001Qy00000100305,Pérez Group Foundry,perez.com,Logistics,2023-05-29,,Starter,539.79,m.tan,
001Qy00000100670,Umbra Foundry Holdings,umbra.com,Energy,2024-09-02,Churned,Starter,527.99,m.tan,PPC
001Qy00000100001,Grupo Peña Analytics,grupo.com,Hospitality,2018-07-22,Active,Growth,6604.94,s.okoro,
001Qy00000100452,Quarry Precision Holdings,quarry.com,Logistics,2023-11-29,Active,Growth,1664.50,p.lindqvist,
001Qy00000101375,Alder Cascade Group,alder.com,Healthcare,2021-03-12,Active,Growth,1772.79,a.reyes,
001Qy00000100906,Quillfeather Nimbus Holdings,quillfeather.com,Fintech,2025-08-04,Active,Starter,558.03,a.reyes,Tradeshow
001Qy00000100258,Juniper Sable Labs,juniper.com,Fintech,2023-03-07,Churned,Growth,4033.30,s.okoro,
001Qy00000101150,Ironwood Supply Partners,ironwood.com,Construction,2026-03-12,Active,Starter,615.33,j.whitfield,
001Qy00000100306,Whitmore Freight Group,whitmore.com,Media,2023-06-01,Active,Enterprise,11991.34,a.reyes,
001Qy00000100297,Inglewood Analytics LLC,inglewood.com,Education,2023-06-02,Churned,Starter,0.00,m.tan,
001Qy00000100728,Copperfield Nimbus Labs,copperfield.com,Manufacturing,2025-01-08,Churned,Starter,558.03,s.okoro,Google Ads
001Qy00000101088,Yellowfin Digital Labs,yellowfin.com,Media,2025-11-24,Active,Starter,610.41,m.tan,LinkedIn Ads
001Qy00000101051,Pemberton Vector Labs,pemberton.com,Construction,2025-12-01,Active,Growth,5320.65,s.okoro,Referral
001Qy00000100438,Verdigris Pioneer Systems,verdigris.com,Hospitality,2023-12-31,Active,Starter,381.30,s.okoro,
001Qy00000100045,Eastvale Digital LLC,eastvale.com,Hospitality,2019-11-17,Active,Starter,958.65,a.reyes,
001Qy00000100060,Ravenswood Clinical Systems,ravenswood.com,Logistics,2018-07-08,Active,Starter,488.16,m.tan,
001Qy00000101168,Northwind Supply LLC,northwind.com,Healthcare,2026-02-16,Active,Growth,1846.80,a.reyes,Event
001Qy00000101128,Copperfield Atlas Partners,copperfield.com,Hospitality,2026-02-20,Active,Starter,397.09,m.tan,paid search
001Qy00000101247,Cerulean Onyx Partners,cerulean.com,Energy,2026-05-13,Active,Growth,4249.06,m.tan,PPC
001Qy00000100150,Tanglewood Foundry Labs,tanglewood.com,Logistics,2022-08-29,Churned,Growth,0.00,p.lindqvist,
001Qy00000101320,Whitmore Lumen Systems,whitmore.com,Construction,2020-07-24,Churned,Growth,1413.95,d.castellanos,
001Qy00000101056,Brightwater Atlas Partners,brightwater.com,Logistics,2025-11-21,Active,Starter,737.65,m.tan,Direct
001Qy00000100480,Quarry Beacon Corp,quarry.com,Healthcare,2024-02-11,Active,Starter,548.65,s.okoro,
001Qy00000100569,Brightwater Beacon Labs,brightwater.com,Media,2024-05-23,Active,Growth,3253.67,a.reyes,Word of Mouth
001Qy00000101076,Whitmore Onyx Group,whitmore.com,Construction,2025-12-29,Active,Starter,672.85,j.whitfield,Word of Mouth
001Qy00000100406,Eastvale Freight LLC,eastvale.com,Fintech,2023-10-08,Churned,Starter,577.31,d.castellanos,
001Qy00000100625,Alder Precision Corp,alder.com,Fintech,2024-07-14,Active,Starter,381.90,m.tan,Paid Search
001Qy00000100026,Copperfield Digital Group,copperfield.com,Education,2020-09-10,Active,Enterprise,15805.21,j.whitfield,
