account_id,account_name,email_domain,sector,created_date,account_status,plan_tier,mrr_usd,owner
001Qy00000101036,Quarry Pioneer Labs,quarry.com,Energy,2026-03-13,Active,Growth,424.67,a.reyes
001Qy00000100027,Nightingale Compass Inc,nightingale.com,Education,2026-03-15,Active,Starter,0.00,m.tan
001Qy00000100519,Kestrel Cascade Labs,kestrel.com,Retail,2024-05-31,Active,Enterprise,9132.31,a.reyes
001Qy00000100468,Verdigris Coastal Corp,verdigris.com,Manufacturing,2025-03-14,Active,Starter,0.00,d.castellanos
001Qy00000100729,Meridian Supply Holdings,meridian.com,Hospitality,2024-08-27,Active,Starter,0.00,m.tan
001Qy00000100918,Redstone Sable Corp,redstone.com,Healthcare,2025-12-13,Inactive,Enterprise,0.00,m.tan
001Qy00000100062,Umbra Summit Group,umbra.com,Media,2024-05-14,Active,Growth,0.00,p.lindqvist
001Qy00000101075,Inglewood Vector Partners,inglewood.com,Retail,2025-02-06,Churned,Enterprise,1192.80,d.castellanos
001Qy00000100142,Glenrock Nimbus Holdings,glenrock.com,Hospitality,2023-02-15,Active,Starter,788.67,s.okoro
001Qy00000100283,Zenith Summit LLC,zenith.com,Education,2023-03-04,Active,Growth,5536.77,d.castellanos
001Qy00000100571,Marbury Keystone Inc,marbury.com,Media,2022-10-09,Churned,Growth,5378.94,d.castellanos
001Qy00000100243,Hollowway Vector Inc,hollowway.com,Retail,2023-01-10,Active,Enterprise,0.00,d.castellanos
001Qy00000100331,Hollowway Quantum Systems,hollowway.com,Education,2023-04-12,,Growth,1101.21,p.lindqvist
001Qy00000100576,Juniper Compass Systems,juniper.com,Fintech,2023-02-21,Active,Enterprise,0.00,p.lindqvist
001Qy00000100441,Yarrow Nimbus Labs,yarrow.com,Healthcare,2023-03-01,Active,Starter,388.67,j.whitfield
001Qy00000100781,Dunmore Analytics Group,dunmore.com,Education,2024-07-07,Active,Growth,5302.82,d.castellanos
001Qy00000101205,Yellowfin Nimbus Partners,yellowfin.com,Energy,2024-01-30,Active,Enterprise,1285.39,d.castellanos
001Qy00000101162,Eastvale Quantum Group,eastvale.com,Hospitality,2024-03-27,Churned,Starter,0.00,s.okoro
001Qy00000100727,Umbra Precision Holdings,umbra.com,Media,2023-10-23,Active,Enterprise,8023.52,p.lindqvist
001Qy00000101017,Vantage Cascade LLC,vantage.com,Healthcare,2023-11-01,Active,Growth,4250.62,j.whitfield
001Qy00000100482,Underhill Anchor Systems,underhill.com,Fintech,2023-04-08,Active,Growth,1137.47,d.castellanos
001Qy00000100279,Alder Nimbus Systems,alder.com,Fintech,2026-03-12,Active,Enterprise,255.99,m.tan
001Qy00000100402,Núñez Capital Coastal,nunez.com,Healthcare,2026-01-10,Churned,Starter,4510.38,d.castellanos
001Qy00000100139,Hollowway Pioneer Holdings,hollowway.com,Education,2026-01-16,Active,Enterprise,2438.48,a.reyes
001Qy00000100073,Kestrel Clinical Systems,kestrel.com,Logistics,2025-02-15,Inactive,Growth,650.13,a.reyes
001Qy00000100670,Verdigris Keystone Group,verdigris.com,Education,2023-07-16,,Enterprise,687.22,a.reyes
001Qy00000100311,Juniper Beacon LLC,juniper.com,Media,2023-07-07,Inactive,Starter,346.67,s.okoro
001Qy00000100071,Ironwood Sterling Labs,ironwood.com,Education,2025-03-14,Active,Starter,1330.32,p.lindqvist
001Qy00000100820,Larkspur Vector Labs,larkspur.com,Media,2025-12-28,Active,Growth,739.75,j.whitfield
001Qy00000100351,Pinnacle Vector Partners,pinnacle.com,Energy,2025-04-10,Inactive,Growth,50.17,m.tan
001Qy00000100348,Ashcombe Summit Inc,ashcombe.com,Construction,2023-11-01,,Starter,0.00,j.whitfield
001Qy00000100649,Verdigris Sterling Labs,verdigris.com,Fintech,2025-07-12,,Growth,9279.96,a.reyes
001Qy00000100868,Westbrook Beacon Holdings,westbrook.com,Education,2025-10-03,Active,Starter,8241.19,p.lindqvist
001Qy00000100630,Marbury Beacon Holdings,marbury.com,Media,2025-02-23,Active,Growth,7948.25,j.whitfield
001Qy00000100371,Cerulean Trading LLC,cerulean.com,Media,2026-06-21,Active,Starter,0.00,m.tan
001Qy00000100438,Juniper Beacon Labs,juniper.com,Education,2024-07-10,Active,Enterprise,5140.75,p.lindqvist
001Qy00000100374,Glenrock Trading LLC,glenrock.com,Retail,2024-04-29,Active,Starter,346.36,m.tan
001Qy00000101208,Northgate Sable Partners,northgate.com,Media,2023-05-12,Churned,Growth,0.00,m.tan
001Qy00000100708,Quarry Pioneer Group,quarry.com,Retail,2025-01-08,Active,Starter,2407.52,p.lindqvist
001Qy00000100461,Yellowfin Sterling Group,yellowfin.com,Retail,2025-02-13,Churned,Growth,270.24,d.castellanos
001Qy00000100301,Muñoz Holdings Freight,munoz.com,Education,2023-12-06,Active,Growth,1128.82,d.castellanos
001Qy00000100375,Ashcombe Atlas Group,ashcombe.com,Healthcare,2026-07-20,Active,Growth,2293.34,p.lindqvist
001Qy00000100544,Zenith Beacon Inc,zenith.com,Healthcare,2026-05-19,Churned,Starter,9618.72,s.okoro
001Qy00000100123,Kestrel Foundry Group,kestrel.com,Fintech,2023-06-02,Churned,Enterprise,2076.18,j.whitfield
001Qy00000100316,Redstone Coastal Partners,redstone.com,Education,2024-12-05,Active,Starter,1293.90,s.okoro
001Qy00000101209,Harborview Coastal Systems,harborview.com,Hospitality,2024-11-01,Active,Growth,2516.12,d.castellanos
001Qy00000100899,André Frères Cascade,andre.com,Retail,2025-11-22,Active,Growth,1075.37,j.whitfield
001Qy00000100384,Alder Lumen Systems,alder.com,Construction,2024-04-01,Churned,Starter,5576.14,s.okoro
001Qy00000100810,Thornbury Clinical Corp,thornbury.com,Manufacturing,2026-05-16,Active,Starter,1336.33,s.okoro
001Qy00000100766,Orchard Digital Partners,orchard.com,Retail,2025-06-18,Churned,Growth,788.13,d.castellanos
001Qy00000100260,Juniper Foundry Corp,juniper.com,Logistics,2023-08-26,Active,Starter,1324.27,m.tan
001Qy00000101081,Northgate Sterling LLC,northgate.com,Energy,2023-11-24,Churned,Enterprise,2461.35,s.okoro
001Qy00000100210,Vantage Quantum Group,vantage.com,Education,2024-06-09,Churned,Enterprise,137.87,j.whitfield
001Qy00000100650,Tanglewood Sable Holdings,tanglewood.com,Logistics,2025-09-02,Active,Enterprise,860.53,a.reyes
001Qy00000100083,Marbury Supply Partners,marbury.com,Energy,2024-01-31,Active,Growth,0.00,a.reyes
001Qy00000100545,Ironwood Foundry Group,ironwood.com,Energy,2024-03-31,Active,Growth,355.78,p.lindqvist
001Qy00000100333,Whitmore Analytics Labs,whitmore.com,Logistics,2022-12-21,Active,Growth,2611.17,m.tan
001Qy00000100569,Whitmore Onyx Group,whitmore.com,Logistics,2023-02-07,Active,Growth,1047.85,p.lindqvist
001Qy00000100012,Dovetail Onyx Labs,dovetail.com,Retail,2026-03-27,Churned,Growth,2177.72,s.okoro
001Qy00000100218,Brightwater Summit LLC,brightwater.com,Fintech,2024-07-05,Churned,Enterprise,425.87,a.reyes
001Qy00000101130,Westbrook Summit Labs,westbrook.com,Healthcare,2022-11-12,Active,Growth,0.00,m.tan
001Qy00000101095,Eastvale Coastal Inc,eastvale.com,Logistics,2023-02-03,Active,Growth,2402.98,d.castellanos
001Qy00000100696,Núñez Capital Keystone,nunez.com,Energy,2024-12-22,Active,Growth,0.00,j.whitfield
001Qy00000100590,Tanglewood Atlas Systems,tanglewood.com,Fintech,2024-06-20,Active,Growth,2266.25,s.okoro
001Qy00000100242,Redstone Anchor Corp,redstone.com,Manufacturing,2025-06-23,Inactive,Starter,750.91,j.whitfield
001Qy00000100515,Juniper Coastal Labs,juniper.com,Manufacturing,2024-06-03,Active,Growth,5169.15,d.castellanos
001Qy00000100573,Ironwood Compass Partners,ironwood.com,Logistics,2025-07-14,Churned,Starter,0.00,j.whitfield
001Qy00000101025,Meridian Precision LLC,meridian.com,Construction,2026-06-09,Churned,Starter,723.19,j.whitfield
001Qy00000101123,Cranfield Quantum Corp,cranfield.com,Hospitality,2023-12-25,Active,Starter,2459.90,p.lindqvist
001Qy00000100261,Dunmore Precision Inc,dunmore.com,Media,2024-10-18,Churned,Starter,0.00,s.okoro
001Qy00000100118,Ravenswood Sable Holdings,ravenswood.com,Retail,2026-03-07,Churned,Enterprise,0.00,m.tan
001Qy00000100706,Dunmore Summit LLC,dunmore.com,Hospitality,2022-11-19,Active,Starter,0.00,p.lindqvist
001Qy00000100318,Ironwood Digital Group,ironwood.com,Hospitality,2023-03-03,Inactive,Enterprise,453.55,m.tan
001Qy00000100824,Copperfield Nimbus Systems,copperfield.com,Manufacturing,2023-06-01,Churned,Enterprise,0.00,a.reyes
001Qy00000101145,Inglewood Sterling Systems,inglewood.com,Hospitality,2023-12-19,Active,Starter,857.80,p.lindqvist
001Qy00000100603,Pérez Group Lumen,perez.com,Logistics,2025-09-09,Churned,Starter,5456.52,p.lindqvist
001Qy00000100669,Pemberton Atlas Inc,pemberton.com,Construction,2023-11-11,Active,Enterprise,4294.62,d.castellanos
001Qy00000100336,Hollowway Nimbus Inc,hollowway.com,Fintech,2022-11-14,Churned,Growth,2285.69,j.whitfield
001Qy00000100808,Northwind Supply Labs,northwind.com,Hospitality,2024-08-18,,Growth,823.96,d.castellanos
001Qy00000100312,Kestrel Summit LLC,kestrel.com,Manufacturing,2025-09-30,Inactive,Starter,4606.79,m.tan
001Qy00000100675,Westbrook Analytics Inc.,westbrook.com,Hospitality,2024-09-25,Churned,Growth,0.00,j.whitfield
001Qy00000100667,Yellowfin Vector Corp,yellowfin.com,Healthcare,2025-07-29,Active,Growth,365.32,j.whitfield
001Qy00000100117,Brightwater Nimbus Labs,brightwater.com,Construction,2025-02-27,Churned,Growth,273.45,p.lindqvist
001Qy00000100430,Ironwood Pioneer Holdings,ironwood.com,Fintech,2023-05-20,Active,Starter,770.95,p.lindqvist
001Qy00000100954,Northgate Nimbus Systems,northgate.com,Logistics,2023-08-21,Active,Starter,0.00,j.whitfield
001Qy00000101175,Kestrel Anchor Inc,kestrel.com,Media,2024-07-03,Inactive,Growth,408.56,j.whitfield
001Qy00000101135,Ravenswood Trading Group,ravenswood.com,Construction,2024-05-16,Active,Starter,0.00,d.castellanos
001Qy00000100251,Verdigris Digital Systems,verdigris.com,Construction,2025-04-08,Active,Growth,0.00,j.whitfield
001Qy00000100691,Nightingale Foundry Holdings,nightingale.com,Energy,2022-12-18,Churned,Growth,4948.69,m.tan
001Qy00000100736,Ravenswood Beacon LLC,ravenswood.com,Energy,2026-02-21,Churned,Growth,223.92,p.lindqvist
001Qy00000100498,Hernández Retail Nimbus,hernandez.com,Manufacturing,2023-08-15,Active,Growth,423.70,d.castellanos
001Qy00000100717,Westbrook Nimbus Systems,westbrook.com,Media,2026-01-15,Inactive,Enterprise,5716.68,a.reyes
001Qy00000100228,Quarry Onyx Holdings,quarry.com,Education,2025-05-02,Active,Growth,1166.11,s.okoro
001Qy00000100725,Silverline Digital Corp,silverline.com,Media,2026-01-29,Active,Enterprise,5061.57,d.castellanos
001Qy00000100622,Underhill Keystone Group,underhill.com,Education,2024-05-01,Active,Enterprise,9094.99,m.tan
001Qy00000100892,Pemberton Compass Inc,pemberton.com,Logistics,2023-09-06,Churned,Growth,8712.20,p.lindqvist
001Qy00000101115,Alder Trading Group,alder.com,Healthcare,2023-12-26,Active,Growth,1191.76,a.reyes
001Qy00000100531,Verdigris Foundry Systems,verdigris.com,Education,2023-01-23,Active,Growth,0.00,d.castellanos
001Qy00000100990,Umbra Sable Partners,umbra.com,Retail,2024-12-14,Active,Growth,9960.91,m.tan
001Qy00000100409,Nightingale Pioneer Labs,nightingale.com,Retail,2022-11-20,,Enterprise,229.61,j.whitfield
001Qy00000100703,Glenrock Clinical Holdings,glenrock.com,Media,2025-09-19,Active,Starter,1261.25,s.okoro
001Qy00000100332,Hollowway Quantum Systems,hollowway.com,Education,2023-04-07,Active,Growth,267.78,p.lindqvist
001Qy00000100206,Blackthorn Sable Holdings,blackthorn.com,Hospitality,2024-10-11,Active,Growth,2473.94,s.okoro
001Qy00000100728,Alder Vector LLC,alder.com,Media,2024-10-18,Active,Starter,836.28,d.castellanos
001Qy00000100783,Zenith Summit Systems,zenith.com,Hospitality,2024-07-23,Active,Starter,662.67,m.tan
001Qy00000100764,Westbrook Atlas Partners,westbrook.com,Construction,2024-02-23,,Starter,5703.84,d.castellanos
001Qy00000100809,Northwind Supply Labs,northwind.com,Hospitality,2024-08-28,Inactive,Enterprise,202.06,d.castellanos
001Qy00000100182,Whitmore Analytics LLC,whitmore.com,Retail,2025-07-01,Active,Growth,4470.17,a.reyes
001Qy00000100793,Fairmount Vector Labs,fairmount.com,Media,2023-04-07,Churned,Growth,8125.22,j.whitfield
001Qy00000100214,Northwind Lumen Group,northwind.com,Energy,2023-05-12,Churned,Starter,146.42,d.castellanos
001Qy00000100421,Meridian Summit Systems,meridian.com,Hospitality,2023-12-27,Active,Growth,1208.51,s.okoro
001Qy00000100779,Verdigris Vector Labs,verdigris.com,Hospitality,2025-11-12,Churned,Starter,2668.55,p.lindqvist
001Qy00000101005,Guimarães Log Digital,guimaraes.com,Healthcare,2025-08-19,Active,Growth,0.00,d.castellanos
001Qy00000101055,Silverline Summit Partners,silverline.com,Manufacturing,2024-01-20,Inactive,Growth,4456.89,p.lindqvist
001Qy00000100330,Thornbury Coastal Partners,thornbury.com,Logistics,2024-09-07,Active,Growth,4336.15,j.whitfield
001Qy00000100503,Muñoz Holdings Sable,munoz.com,Hospitality,2024-04-26,Active,Starter,4690.92,s.okoro
001Qy00000100702,Alder Analytics Partners,alder.com,Education,2024-02-15,Active,Starter,1096.20,j.whitfield
001Qy00000100830,Ironwood Quantum Partners,ironwood.com,Healthcare,2025-12-29,Active,Growth,839.00,j.whitfield
001Qy00000100621,Juniper Analytics Inc,juniper.com,Logistics,2026-03-15,Active,Growth,0.00,j.whitfield
001Qy00000100264,Thornbury Trading Holdings,thornbury.com,Healthcare,2024-09-28,Active,Growth,263.19,m.tan
001Qy00000100327,Pemberton Lumen Corp,pemberton.com,Hospitality,2022-12-04,Churned,Growth,4940.25,d.castellanos
001Qy00000100126,Underhill Freight Corp,underhill.com,Hospitality,2025-08-10,Churned,Growth,237.24,j.whitfield
001Qy00000101018,Vantage Cascade LLC,vantage.com,Healthcare,2023-10-23,Inactive,Starter,29.81,j.whitfield
001Qy00000100001,Grupo Peña Lumen,grupo.com,Education,2023-08-07,Active,Growth,2072.39,a.reyes
001Qy00000100862,Cranfield Sable Systems,cranfield.com,Hospitality,2024-09-08,Churned,Growth,672.53,d.castellanos
001Qy00000100321,Cerulean Pioneer Holdings,cerulean.com,Retail,2024-11-06,Churned,Growth,669.63,a.reyes
001Qy00000100750,Cranfield Trading LLC,cranfield.com,Manufacturing,2024-06-30,Churned,Growth,5722.44,a.reyes
001Qy00000100526,Marbury Coastal,marbury.com,Hospitality,2025-11-25,Active,Growth,37.19,m.tan
001Qy00000101083,Ironwood Sable Group,ironwood.com,Retail,2024-12-24,Churned,Growth,0.00,p.lindqvist
001Qy00000100258,Whitmore Vector Inc,whitmore.com,Logistics,2025-08-14,Churned,Starter,9873.45,d.castellanos
001Qy00000100031,Yarrow Sable Systems,yarrow.com,Construction,2025-04-12,Active,Growth,0.00,p.lindqvist
001Qy00000100156,Dunmore Cascade Holdings,dunmore.com,Manufacturing,2023-11-10,Active,Starter,245.70,m.tan
001Qy00000101106,Muñoz Holdings Trading,munoz.com,Hospitality,2024-01-02,Active,Growth,5744.76,a.reyes
001Qy00000100825,Zenith Coastal Holdings,zenith.com,Education,2025-11-10,Inactive,Enterprise,5044.78,m.tan
001Qy00000100308,Dunmore Pioneer Corp,dunmore.com,Media,2026-07-01,Active,Growth,0.00,m.tan
001Qy00000100507,Glenrock Atlas Inc,glenrock.com,Healthcare,2024-07-14,Active,Growth,2051.21,j.whitfield
001Qy00000100070,Meridian Quantum Labs,meridian.com,Fintech,2024-06-21,Active,Starter,4561.00,d.castellanos
001Qy00000101103,Guimarães Log Sterling II,guimaraes.com,Construction,2025-04-29,Active,Growth,653.12,p.lindqvist
001Qy00000100492,Underhill Sterling Partners,underhill.com,Education,2023-12-16,Active,Enterprise,0.00,a.reyes
001Qy00000100663,Cranfield Cascade LLC,cranfield.com,Media,2023-03-02,Active,Starter,0.00,m.tan
001Qy00000100150,Silverline Vector Inc,silverline.com,Media,2025-10-11,Active,Growth,7770.21,d.castellanos
001Qy00000100253,Copperfield Onyx Partners,copperfield.com,Media,2023-11-09,Active,Growth,833.54,s.okoro
001Qy00000100674,Westbrook Analytics Inc,westbrook.com,Hospitality,2024-08-31,Churned,Growth,0.00,p.lindqvist
001Qy00000100572,Alder Compass Partners,alder.com,Retail,2025-08-26,Active,Growth,0.00,a.reyes
001Qy00000100338,Redstone Keystone Group,redstone.com,Construction,2026-04-30,Churned,Growth,0.00,s.okoro
001Qy00000100924,Yarrow Pioneer Group,yarrow.com,Media,2025-02-09,Active,Starter,1359.17,m.tan
001Qy00000101158,Larkspur Keystone LLC,larkspur.com,Retail,2025-04-14,Churned,Growth,1133.62,p.lindqvist
001Qy00000100433,Dovetail Quantum Corp,dovetail.com,Retail,2025-04-30,Active,Enterprise,0.00,j.whitfield
001Qy00000100938,Larkspur Keystone Partners,larkspur.com,Retail,2024-11-10,Active,Enterprise,8464.57,a.reyes
001Qy00000100358,Ashcombe Analytics Corp,ashcombe.com,Manufacturing,2022-11-10,Active,Starter,0.00,s.okoro
001Qy00000100753,Ashcombe Digital Labs,ashcombe.com,Media,2023-04-04,Active,Starter,2185.11,a.reyes
001Qy00000100794,Hernández Retail Onyx,hernandez.com,Fintech,2026-06-26,Active,Growth,5655.53,j.whitfield
001Qy00000100262,Pemberton Quantum Group,pemberton.com,Energy,2022-10-22,Churned,Growth,731.70,p.lindqvist
001Qy00000100581,Lakeshore Freight Partners,lakeshore.com,Logistics,2024-11-23,,Growth,378.54,d.castellanos
001Qy00000100121,Pemberton Sable Corp,pemberton.com,Healthcare,2026-01-02,Active,Enterprise,0.00,m.tan
001Qy00000100919,Acme Beacon Labs,acme.com,Education,2022-12-30,Inactive,Growth,758.04,a.reyes
001Qy00000100508,Alder Keystone Systems,alder.com,Education,2025-01-02,Churned,Growth,690.67,a.reyes
001Qy00000100800,Muñoz Holdings Onyx,munoz.com,Hospitality,2025-03-02,Churned,Growth,0.00,d.castellanos
001Qy00000100755,Harborview Supply LLC,harborview.com,Media,2026-02-13,Inactive,Starter,142.63,p.lindqvist
001Qy00000101139,Hollowway Keystone Holdings,hollowway.com,Logistics,2026-04-02,,Enterprise,421.11,s.okoro
001Qy00000100897,Muñoz Holdings Onyx II,munoz.com,Energy,2023-01-13,Active,Growth,0.00,s.okoro
001Qy00000100007,Núñez Capital Compass,nunez.com,Logistics,2024-11-03,,Growth,8966.67,j.whitfield
001Qy00000100190,Copperfield Keystone Group,copperfield.com,Healthcare,2023-10-24,,Enterprise,9174.32,s.okoro
001Qy00000100039,Eastvale Beacon Systems,eastvale.com,Fintech,2023-01-08,Active,Growth,4883.56,m.tan
001Qy00000100914,Zenith Quantum Partners,zenith.com,Logistics,2025-05-06,Active,Enterprise,238.48,j.whitfield
001Qy00000100496,Copperfield Digital Systems,copperfield.com,Fintech,2023-09-20,Churned,Enterprise,263.53,a.reyes
001Qy00000100948,Verdigris Anchor,verdigris.com,Retail,2025-08-27,Active,Starter,0.00,s.okoro
001Qy00000100558,Verdigris Sable Partners,verdigris.com,Energy,2026-06-24,Active,Growth,434.81,m.tan
001Qy00000100849,Ironwood Nimbus Corp,ironwood.com,Healthcare,2023-11-06,Churned,Enterprise,345.11,p.lindqvist
001Qy00000100288,Yarrow Anchor Inc,yarrow.com,Energy,2026-02-07,Churned,Growth,4273.00,a.reyes
001Qy00000100673,Ashcombe Sterling Labs,ashcombe.com,Retail,2024-11-29,Churned,Growth,282.48,p.lindqvist
001Qy00000100364,Quillfeather Anchor Partners,quillfeather.com,Education,2023-07-02,Active,Growth,253.27,m.tan
001Qy00000100775,Dunmore Foundry Labs,dunmore.com,Hospitality,2023-07-10,Churned,Starter,0.00,d.castellanos
001Qy00000100960,Pemberton Pioneer Labs,pemberton.com,Construction,2024-08-09,Active,Enterprise,236.88,s.okoro
001Qy00000100231,Ravenswood Supply Labs,ravenswood.com,Construction,2023-02-07,,Growth,1034.17,d.castellanos
001Qy00000100490,Ironwood Beacon Group,ironwood.com,Media,2025-11-02,Active,Starter,9399.69,d.castellanos
001Qy00000100732,Marbury Beacon Systems,marbury.com,Media,2023-04-19,,Growth,9508.22,p.lindqvist
001Qy00000100119,Cranfield Nimbus LLC,cranfield.com,Energy,2024-07-12,Churned,Starter,0.00,d.castellanos
001Qy00000100874,Blackthorn Clinical LLC,blackthorn.com,Fintech,2026-04-04,Active,Starter,405.52,a.reyes
001Qy00000100021,Quarry Quantum Group,quarry.com,Energy,2023-12-25,Active,Growth,2648.44,s.okoro
001Qy00000100275,Blackthorn Supply Holdings,blackthorn.com,Logistics,2023-03-13,Active,Growth,1103.03,a.reyes
001Qy00000100978,Whitmore Summit Corp,whitmore.com,Energy,2024-09-21,Active,Starter,9160.08,p.lindqvist
001Qy00000100529,Marbury Summit Labs,marbury.com,Logistics,2024-02-01,Active,Starter,5698.51,p.lindqvist
001Qy00000100867,Cranfield Coastal Corp,cranfield.com,Healthcare,2023-10-30,Active,Growth,252.11,s.okoro
001Qy00000100236,Glenrock Nimbus Group,glenrock.com,Hospitality,2022-12-31,Inactive,Growth,426.13,d.castellanos
001Qy00000100011,Ironwood Sable Systems,ironwood.com,Manufacturing,2026-04-14,Active,Starter,1042.78,d.castellanos
001Qy00000100405,Vásquez Media Digital,vasquez.com,Logistics,2024-05-09,Active,Enterprise,0.00,a.reyes
001Qy00000101016,Acme Compass Partners,acme.com,Hospitality,2023-08-26,,Growth,2235.24,j.whitfield
001Qy00000101032,Acme Supply Inc,acme.com,Energy,2025-05-30,Active,Enterprise,2507.74,a.reyes
001Qy00000100906,Copperfield Coastal Corp,copperfield.com,Education,2024-11-09,Active,Starter,9052.01,s.okoro
001Qy00000100111,Marbury Foundry Holdings,marbury.com,Fintech,2026-01-30,Active,Starter,5435.82,j.whitfield
001Qy00000100694,López y Asociados Coastal,lopez.com,Healthcare,2023-09-22,Active,Growth,405.96,m.tan
001Qy00000101128,Juniper Lumen Inc,juniper.com,Retail,2024-02-14,Inactive,Enterprise,0.00,j.whitfield
001Qy00000101164,Thornbury Pioneer Holdings,thornbury.com,Logistics,2023-03-09,Active,Starter,417.95,a.reyes
001Qy00000101059,Dunmore Quantum Partners,dunmore.com,Education,2023-07-13,Active,Starter,0.00,a.reyes
001Qy00000100813,Inglewood Pioneer Holdings,inglewood.com,Energy,2023-07-27,Active,Starter,0.00,m.tan
001Qy00000100268,Fairmount Beacon Corp,fairmount.com,Construction,2024-01-22,Churned,Growth,727.05,s.okoro
001Qy00000100741,Ashcombe Summit Corp,ashcombe.com,Retail,2026-03-11,Active,Starter,1027.51,j.whitfield
001Qy00000100451,Yellowfin Beacon LLC,yellowfin.com,Retail,2023-10-11,Active,Growth,273.30,s.okoro
001Qy00000100985,Copperfield Summit LLC,copperfield.com,Construction,2024-11-26,Active,Growth,0.00,a.reyes
001Qy00000100460,Northwind Summit LLC,northwind.com,Energy,2025-06-01,Active,Starter,230.51,a.reyes
001Qy00000100686,Vantage Analytics LLC,vantage.com,Energy,2023-03-16,Active,Enterprise,1264.21,p.lindqvist
001Qy00000100077,Tanglewood Cascade Partners,tanglewood.com,Hospitality,2025-04-04,Active,Enterprise,0.00,d.castellanos
001Qy00000100950,Inglewood Supply Inc,inglewood.com,Fintech,2024-12-01,Active,Starter,217.41,d.castellanos
001Qy00000100168,Dunmore Coastal Labs,dunmore.com,Energy,2023-09-28,Churned,Enterprise,7986.17,j.whitfield
001Qy00000100008,Pérez Group Supply,perez.com,Education,2024-05-12,Churned,Growth,4641.43,m.tan
001Qy00000100048,Whitmore Lumen Holdings,whitmore.com,Media,2023-06-14,Active,Starter,9975.19,p.lindqvist
001Qy00000100983,Umbra Atlas Corp,umbra.com,Construction,2024-08-02,Active,Starter,453.40,d.castellanos
001Qy00000101006,Ferreira Serviços Pioneer,ferreira.com,Media,2023-08-08,Active,Starter,0.00,p.lindqvist
001Qy00000100627,Orchard Quantum Inc,orchard.com,Fintech,2026-06-12,Active,Growth,1311.71,a.reyes
001Qy00000100233,Inglewood Precision Holdings,inglewood.com,Energy,2024-09-30,Active,Growth,2328.74,a.reyes
001Qy00000100472,Silverline Sterling Labs,silverline.com,Media,2023-05-12,Active,Starter,657.17,s.okoro
001Qy00000100796,Vásquez Media Atlas,vasquez.com,Healthcare,2025-06-17,Inactive,Starter,103.56,p.lindqvist
001Qy00000100134,Northwind Pioneer Partners,northwind.com,Logistics,2024-08-04,Active,Growth,228.33,s.okoro
001Qy00000100084,Northwind Keystone Systems,northwind.com,Fintech,2023-09-24,Active,Enterprise,9573.73,j.whitfield
001Qy00000100926,Alder Atlas Partners,alder.com,Logistics,2023-12-01,Churned,Growth,0.00,j.whitfield
001Qy00000100980,Ashcombe Compass Partners,ashcombe.com,Healthcare,2022-11-16,Churned,Growth,214.57,s.okoro
001Qy00000100896,Grupo Peña Sable,grupo.com,Energy,2025-10-22,Churned,Enterprise,236.47,a.reyes
001Qy00000100315,Tanglewood Freight Systems,tanglewood.com,Fintech,2023-07-17,Active,Growth,4748.86,s.okoro
001Qy00000101170,Acme Cascade Inc,acme.com,Retail,2024-04-20,Churned,Growth,742.12,s.okoro
001Qy00000100323,Ravenswood Anchor Inc,ravenswood.com,Energy,2026-05-21,Active,Growth,0.00,p.lindqvist
001Qy00000101194,Silverline Trading Group,silverline.com,Construction,2026-05-22,Active,Enterprise,231.59,s.okoro
001Qy00000100500,Guimarães Log Sterling,guimaraes.com,Energy,2025-05-09,Active,Growth,219.70,s.okoro
001Qy00000100593,Ashcombe Keystone Partners,ashcombe.com,Fintech,2025-08-02,Active,Enterprise,5283.98,p.lindqvist
001Qy00000101141,Eastvale Digital Systems,eastvale.com,Construction,2025-10-16,Active,Growth,9370.15,j.whitfield
001Qy00000101099,Marbury Freight Group,marbury.com,Logistics,2025-05-11,Active,Starter,696.13,p.lindqvist
001Qy00000100936,Glenrock Foundry Group,glenrock.com,Media,2022-10-15,Active,Starter,0.00,j.whitfield
001Qy00000101034,Quarry Supply Inc,quarry.com,Energy,2025-05-09,Churned,Enterprise,9686.20,j.whitfield
001Qy00000100015,Meridian Foundry LLC,meridian.com,Logistics,2024-06-15,Churned,Growth,422.11,s.okoro
001Qy00000100634,Dovetail Sterling Corp,dovetail.com,Construction,2023-08-17,Active,Growth,224.74,s.okoro
001Qy00000100931,Pemberton Keystone Systems,pemberton.com,Healthcare,2023-06-27,Churned,Starter,0.00,d.castellanos
001Qy00000101008,Fairmount Analytics Holdings,fairmount.com,Energy,2026-04-15,,Growth,854.08,m.tan
001Qy00000100208,Ravenswood Freight Group,ravenswood.com,Manufacturing,2024-11-18,Active,Enterprise,10163.55,d.castellanos
001Qy00000100947,Verdigris Anchor LLC,verdigris.com,Retail,2025-08-07,Active,Enterprise,0.00,d.castellanos
001Qy00000100555,Marbury Foundry Partners,marbury.com,Logistics,2024-11-25,Active,Enterprise,2251.12,m.tan
001Qy00000100982,Yarrow Nimbus Corp,yarrow.com,Media,2023-08-13,Active,Enterprise,0.00,d.castellanos
001Qy00000101105,Grupo Peña Anchor,grupo.com,Education,2025-11-03,Active,Growth,8483.07,p.lindqvist
001Qy00000101028,Meridian Precision Inc,meridian.com,Logistics,2026-01-02,Active,Growth,1167.88,p.lindqvist
001Qy00000100517,Quillfeather Freight Group,quillfeather.com,Education,2025-09-11,Inactive,Growth,4988.01,m.tan
